university_id,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
226,1091,,501,7.1,501,15.9,601,11.3,601,5.2,471.0,13.8,529.0,21.0,,,,,,
227,801,,501,9.6,501,11.0,501,30.8,601,1.3,601.0,2.8,601.0,6.3,,,,,,
228,251,38.6,421,20.0,501,12.3,52,96.8,601,7.6,46.0,100.0,210.0,65.6,,,,,,
229,685,,338,25.2,200,46.5,601,13.7,601,3.0,601.0,1.2,601.0,1.6,,,,,,
230,1150,,501,11.6,501,8.0,601,13.5,601,3.3,415.0,19.7,601.0,7.9,,,,,,
231,739,,501,6.5,501,2.5,601,21.6,333,41.7,601.0,2.5,470.0,25.2,,,,,,
232,422,27.3,195,42.2,501,7.3,601,5.5,471,27.4,405.0,21.4,353.0,39.3,,,,,,
233,1251,,501,4.8,501,4.3,601,8.8,601,2.6,601.0,2.1,601.0,1.7,,,,,,
234,505,,470,18.1,368,26.8,221,64.9,601,1.8,601.0,1.2,601.0,4.9,,,,,,
235,326,32.9,501,10.7,501,6.8,601,18.7,134,70.8,18.0,100.0,71.0,97.1,,,,,,
236,1072,,501,6.8,501,6.1,601,5.9,601,12.4,601.0,1.3,601.0,5.0,,,,,,
237,293,35.1,185,44.1,166,51.8,403,39.1,601,1.8,212.0,74.7,601.0,3.5,,,,,,
238,302,34.7,325,26.0,501,13.5,95,88.3,601,15.2,430.0,17.5,476.0,24.9,,,,,,
239,17,89.0,21,98.6,23,97.6,82,90.6,33,96.0,452.0,15.3,461.0,26.3,,,,,,
240,1049,,501,4.8,501,2.4,601,6.1,601,13.8,601.0,1.7,601.0,3.6,,,,,,
241,219,41.7,326,25.9,408,23.1,3,100.0,418,31.7,469.0,14.1,384.0,35.9,,,,,,
242,1195,,501,6.6,501,4.1,601,6.8,449,29.3,,,601.0,2.0,,,,,,
243,1116,,501,6.6,501,11.3,601,20.3,601,1.5,601.0,1.9,601.0,2.5,,,,,,
244,134,54.0,204,41.2,283,33.2,402,39.2,89,82.6,140.0,94.6,72.0,97.1,,,,,,
245,387,28.9,316,26.8,283,33.2,259,59.0,601,11.7,601.0,2.5,601.0,10.1,,,,,,
246,270,36.9,203,41.3,408,23.1,245,61.4,530,22.4,531.0,9.0,601.0,14.3,,,,,,
247,854,,501,5.4,501,4.1,412,37.9,601,8.2,601.0,1.3,601.0,4.0,,,,,,
248,931,,501,5.4,501,6.1,519,29.6,601,9.0,601.0,1.3,601.0,5.2,,,,,,
249,42,78.9,31,95.9,14,98.6,54,96.6,464,27.7,461.0,14.6,77.0,95.6,,,,,,
250,670,,501,5.8,501,7.2,542,27.9,345,40.3,601.0,4.6,584.0,16.8,,,,,,
251,507,,236,35.3,294,32.3,601,5.5,500,24.8,601.0,1.1,601.0,1.8,,,,,,
252,768,,501,7.4,501,1.7,601,22.8,365,37.8,601.0,1.3,601.0,1.7,,,,,,
253,88,63.8,90,70.5,140,57.2,296,52.6,237,55.2,155.0,92.4,203.0,68.3,,,,,,
254,466,25.3,501,5.4,493,18.0,601,4.8,19,99.3,579.0,6.7,601.0,2.3,,,,,,
255,343,31.9,402,20.7,501,14.9,601,22.7,303,46.7,233.0,68.2,86.0,94.9,,,,,,
256,196,44.8,220,38.0,170,51.0,101,86.6,562,19.5,386.0,25.2,375.0,37.1,,,,,,
257,356,31.1,312,27.2,300,32.0,456,34.3,404,33.5,408.0,20.8,313.0,46.0,,,,,,
258,413,27.5,226,37.5,64,83.6,601,17.1,601,2.2,601.0,1.9,601.0,1.9,,,,,,
259,902,,501,11.5,261,36.6,601,11.2,573,18.1,601.0,3.4,601.0,3.2,,,,,,
260,875,,467,18.2,501,13.2,601,16.2,601,3.1,601.0,1.6,601.0,2.3,,,,,,
261,385,29.1,501,14.4,501,5.3,571,25.7,81,85.4,601.0,2.7,601.0,5.8,,,,,,
262,1146,,501,13.7,499,17.8,601,8.6,601,1.3,601.0,2.0,601.0,1.8,,,,,,
263,1172,,501,7.8,501,5.5,601,11.0,601,3.4,,,,,,,,,,
264,668,,501,8.8,501,4.4,241,62.1,601,2.4,601.0,1.3,576.0,17.2,,,,,,
265,667,,501,13.7,136,57.5,525,29.1,601,5.6,601.0,3.3,601.0,1.8,,,,,,
266,53,75.2,53,86.9,66,81.8,13,100.0,312,45.4,,,245.0,57.4,,,,,,
267,407,27.8,501,13.1,501,8.4,601,5.9,245,54.0,98.0,99.1,94.0,94.2,,,,,,
268,816,,501,13.6,401,24.0,601,17.1,601,10.2,601.0,1.2,573.0,17.6,,,,,,
269,534,,501,8.9,352,28.0,397,39.6,598,16.5,451.0,15.3,153.0,81.2,,,,,,
270,895,,501,13.3,501,11.6,601,14.9,601,9.9,523.0,9.5,601.0,15.4,,,,,,
271,1197,,501,8.3,501,8.0,601,9.8,601,12.7,597.0,5.9,601.0,2.6,,,,,,
272,479,24.8,501,15.5,498,17.8,601,4.8,156,66.7,601.0,2.6,312.0,46.1,,,,,,
273,492,24.2,249,33.7,424,21.9,578,25.3,601,15.5,601.0,1.9,601.0,4.0,,,,,,
274,490,24.3,457,18.7,316,30.1,503,30.7,601,13.8,227.0,70.7,466.0,25.8,,,,,,
275,695,,494,17.0,501,12.5,601,18.2,476,27.0,601.0,2.7,601.0,10.8,,,,,,
276,603,,392,21.1,459,19.8,601,2.4,378,36.6,484.0,12.9,469.0,25.3,,,,,,
277,518,,501,4.6,501,12.1,78,91.1,601,1.8,601.0,5.4,498.0,23.3,,,,,,
278,620,,501,10.6,445,20.4,391,40.0,601,1.3,312.0,43.5,345.0,41.1,,,,,,
279,633,,501,12.2,501,6.1,601,14.1,254,52.9,601.0,1.9,601.0,6.7,,,,,,
280,233,40.0,198,41.5,448,20.3,601,11.6,184,62.9,282.0,51.3,172.0,74.9,,,,,,
281,1066,,501,5.4,501,3.2,601,5.9,534,22.1,601.0,2.0,601.0,5.3,,,,,,
282,82,65.2,127,58.3,54,88.6,436,35.8,96,80.6,118.0,97.8,103.0,91.5,,,,,,
283,118,56.9,107,63.3,83,74.9,601,14.8,109,77.6,270.0,55.8,287.0,50.6,,,,,,
284,178,46.4,171,46.0,421,22.1,61,94.6,601,16.3,310.0,43.8,488.0,24.0,,,,,,
285,35,82.0,47,88.9,60,86.2,121,83.4,246,53.9,94.0,99.2,20.0,100.0,,,,,,
286,253,38.4,187,43.9,119,61.9,401,39.4,492,25.2,563.0,7.2,485.0,24.2,,,,,,
287,252,38.5,229,36.8,501,16.2,431,36.9,150,68.8,556.0,7.7,601.0,9.1,,,,,,
288,1178,,501,7.6,501,6.5,601,23.5,601,4.0,601.0,1.2,601.0,10.5,,,,,,
289,529,,378,22.3,413,22.7,601,3.9,255,52.8,601.0,1.2,601.0,2.1,,,,,,
290,540,,501,8.1,501,3.4,130,81.4,601,1.9,601.0,1.3,389.0,35.0,,,,,,
291,238,39.6,124,58.8,31,95.2,601,22.3,601,6.4,501.0,11.0,601.0,1.6,,,,,,
292,927,,501,12.6,501,3.1,601,23.4,601,3.8,601.0,1.1,601.0,1.4,,,,,,
293,371,30.3,141,54.5,388,25.1,601,17.9,601,10.2,601.0,3.1,601.0,1.8,,,,,,
294,997,,501,4.0,501,1.6,316,48.9,601,5.5,601.0,2.7,601.0,3.5,,,,,,
295,659,,501,4.0,501,2.0,601,11.7,372,37.3,179.0,87.3,429.0,30.1,,,,,,
296,287,35.6,188,43.5,299,32.1,417,37.8,435,30.4,601.0,3.4,547.0,20.0,,,,,,
297,949,,501,6.8,280,33.7,601,19.5,601,4.0,601.0,1.0,601.0,5.6,,,,,,
298,342,32.1,501,16.2,501,13.7,285,54.1,263,51.8,323.0,40.9,577.0,17.2,,,,,,
299,259,37.6,321,26.3,311,30.3,195,69.2,601,12.8,165.0,90.6,238.0,58.7,,,,,,
300,697,,501,8.1,501,16.5,601,10.2,558,19.8,225.0,71.4,175.0,74.2,,,,,,
301,360,30.9,471,18.1,135,57.7,148,78.1,601,9.1,601.0,1.3,601.0,5.2,,,,,,
302,1136,,501,7.8,249,38.2,601,4.2,601,2.4,601.0,4.9,601.0,1.3,,,,,,
303,785,,501,12.6,173,50.5,601,21.5,601,2.7,601.0,4.1,601.0,1.6,,,,,,
304,166,48.0,157,50.2,41,93.3,601,6.5,199,60.8,400.0,21.9,171.0,75.6,,,,,,
305,27,84.0,37,92.5,32,94.4,171,73.3,165,65.5,157.0,92.2,74.0,96.6,,,,,,
306,291,35.1,305,27.8,453,20.1,601,9.4,171,64.2,74.0,99.8,340.0,41.6,,,,,,
307,516,,501,9.8,501,10.2,209,66.8,601,4.7,588.0,6.3,183.0,72.5,,,,,,
308,420,27.4,403,20.6,462,19.3,486,31.7,417,31.8,266.0,56.7,422.0,31.2,,,,,,
309,1,100.0,5,100.0,4,100.0,12,100.0,6,100.0,45.0,100.0,105.0,91.4,,,,,,
310,805,,501,6.8,501,10.6,601,5.2,427,30.9,,,601.0,1.8,,,,,,
311,215,42.0,152,50.8,394,24.5,601,20.4,185,62.3,377.0,27.5,511.0,22.3,,,,,,
312,745,,501,8.2,501,9.9,601,4.7,395,34.6,250.0,62.7,337.0,41.9,,,,,,
313,325,32.9,455,18.9,206,45.8,33,99.6,601,1.1,601.0,1.2,601.0,7.4,,,,,,
314,766,,501,5.1,501,4.5,226,64.5,601,1.0,601.0,1.2,601.0,8.6,,,,,,
315,308,34.0,432,19.7,501,10.9,601,19.5,117,75.0,255.0,59.1,234.0,59.9,,,,,,
316,170,47.6,87,71.3,263,36.5,601,16.1,273,51.0,601.0,3.9,410.0,32.2,,,,,,
317,381,29.4,420,20.1,501,10.3,451,34.6,339,41.0,359.0,31.7,188.0,70.8,,,,,,
318,772,,501,3.6,501,1.3,297,52.6,601,14.0,601.0,1.6,601.0,3.4,,,,,,
319,681,,501,9.7,501,12.6,252,60.6,601,3.0,601.0,1.1,601.0,3.1,,,,,,
320,409,27.8,501,9.7,501,12.0,84,90.3,596,16.7,586.0,6.4,585.0,16.7,,,,,,
321,1163,,501,4.4,501,10.6,442,35.3,601,1.3,601.0,1.8,601.0,1.1,,,,,,
322,806,,501,7.2,501,11.4,601,7.8,527,22.6,601.0,2.0,601.0,11.2,,,,,,
323,845,,501,5.5,501,5.1,407,38.8,601,1.0,601.0,2.1,601.0,4.6,,,,,,
324,1149,,501,14.5,501,9.7,601,7.3,601,3.8,601.0,5.5,601.0,4.4,,,,,,
325,309,33.9,170,46.5,150,53.9,396,39.6,601,6.2,601.0,2.7,601.0,10.0,,,,,,
326,264,37.3,216,38.6,501,7.5,601,15.5,102,79.2,582.0,6.6,398.0,33.3,,,,,,
327,488,24.4,224,37.6,116,63.1,601,8.8,601,4.8,601.0,2.3,601.0,2.5,,,,,,
328,694,,501,9.5,501,15.0,601,20.7,360,38.4,498.0,11.2,601.0,6.8,,,,,,
329,727,,501,5.1,501,4.7,601,8.4,209,59.1,601.0,1.9,601.0,9.3,,,,,,
330,849,,501,12.5,501,5.4,601,10.0,601,2.0,80.0,99.7,601.0,2.3,,,,,,
331,1247,,501,5.3,501,6.0,601,5.9,601,3.9,601.0,4.3,599.0,16.0,,,,,,
332,212,42.5,235,35.4,501,10.4,587,24.5,85,84.4,230.0,70.4,374.0,37.1,,,,,,
333,657,,501,8.4,501,11.3,601,8.0,521,23.1,257.0,58.7,123.0,87.9,,,,,,
334,119,56.7,154,50.7,240,39.4,303,51.5,205,60.0,76.0,99.8,36.0,99.5,,,,,,
335,853,,501,10.2,501,7.0,601,11.2,588,16.9,345.0,34.7,394.0,33.8,,,,,,
336,249,38.7,263,32.4,188,47.6,217,65.5,505,24.2,601.0,5.6,283.0,51.5,,,,,,
337,973,,501,2.5,501,4.3,450,34.6,581,17.4,601.0,1.7,447.0,27.2,,,,,,
338,486,24.5,245,34.2,501,7.9,601,3.5,327,42.9,601.0,2.3,601.0,10.8,,,,,,
339,585,,501,7.9,501,9.2,601,5.5,338,41.0,207.0,77.2,201.0,68.3,,,,,,
340,918,,501,7.6,360,27.5,556,26.8,601,1.0,601.0,1.4,601.0,5.0,,,,,,
341,1250,,501,4.9,501,2.8,601,8.1,601,2.4,601.0,2.3,601.0,1.3,,,,,,
342,640,,501,12.1,501,6.1,589,24.4,309,45.7,,,601.0,2.4,,,,,,
343,57,73.5,78,74.6,48,91.1,97,87.6,131,71.1,473.0,13.7,380.0,36.2,,,,,,
344,24,86.2,20,98.6,43,93.0,85,90.2,136,70.5,245.0,63.4,390.0,34.9,,,,,,
345,580,,501,14.8,501,7.9,330,47.5,601,15.2,516.0,10.0,479.0,24.5,,,,,,
346,244,39.2,190,42.8,386,25.2,150,77.3,601,6.7,601.0,2.0,293.0,49.4,,,,,,
347,1131,,501,10.5,501,8.1,601,7.4,601,3.9,601.0,1.8,601.0,1.5,,,,,,
348,31,82.6,56,84.8,53,89.1,74,91.5,132,71.1,150.0,93.3,316.0,45.5,,,,,,
349,827,,501,4.7,501,4.6,601,6.2,601,8.2,304.0,44.7,119.0,89.0,,,,,,
350,1187,,501,7.6,501,6.0,601,4.1,557,20.0,504.0,10.5,601.0,6.5,,,,,,
351,388,28.8,501,15.3,501,16.8,145,78.6,601,13.3,329.0,39.5,601.0,11.0,,,,,,
352,144,52.2,143,53.6,144,56.4,169,73.9,549,20.5,352.0,32.9,128.0,87.0,,,,,,
353,265,37.2,320,26.4,272,34.9,108,85.5,601,15.2,601.0,4.2,281.0,51.9,,,,,,
354,1241,,501,5.1,501,3.9,601,8.7,601,3.2,601.0,1.0,601.0,2.7,,,,,,
355,561,,380,22.0,304,31.3,393,39.7,601,6.5,601.0,2.0,601.0,9.0,,,,,,
356,999,,501,4.9,501,3.8,601,15.0,483,26.3,499.0,11.1,601.0,10.1,,,,,,
357,777,,501,7.0,501,5.5,601,6.3,224,56.7,,,601.0,1.6,,,,,,
358,508,,501,4.5,501,3.0,292,52.9,601,12.7,153.0,92.9,162.0,78.4,,,,,,
359,946,,501,5.2,501,4.9,601,16.7,601,7.1,422.0,18.1,227.0,61.1,,,,,,
360,914,,445,19.1,501,10.9,601,21.2,601,1.1,,,,,,,,,,
361,72,67.1,43,90.2,192,47.4,420,37.4,113,75.4,463.0,14.5,266.0,54.2,,,,,,
362,207,42.8,227,37.1,122,60.9,601,8.3,268,51.3,34.0,100.0,83.0,95.0,,,,,,
363,643,,501,9.4,501,5.0,601,6.8,226,56.1,528.0,9.3,451.0,26.8,,,,,,
364,428,27.0,314,27.0,373,26.2,601,15.1,364,38.0,289.0,49.4,601.0,7.3,,,,,,
365,1120,,501,9.7,501,3.7,601,9.3,601,2.5,601.0,2.9,601.0,5.2,,,,,,
366,182,46.1,259,32.6,182,48.0,601,11.5,52,90.4,229.0,70.5,146.0,82.8,,,,,,
367,441,26.3,501,9.0,501,4.2,601,5.5,94,81.2,220.0,72.7,484.0,24.3,,,,,,
368,560,,479,17.7,501,13.9,346,45.5,601,5.1,601.0,4.4,236.0,59.4,,,,,,
369,961,,501,11.7,501,2.1,495,31.2,601,6.2,601.0,1.4,601.0,7.3,,,,,,
370,1009,,501,9.6,501,4.7,601,14.2,601,2.3,475.0,13.6,601.0,2.3,,,,,,
371,30,82.8,58,84.4,84,74.7,35,99.3,74,87.1,363.0,30.0,290.0,49.6,,,,,,
372,546,,501,13.5,501,17.3,275,55.7,601,15.1,601.0,2.4,601.0,10.7,,,,,,
373,217,41.8,177,45.3,229,41.4,601,9.1,180,63.4,258.0,58.4,355.0,39.2,,,,,,
374,1033,,501,8.6,501,15.0,601,6.0,601,2.3,541.0,8.3,601.0,4.4,,,,,,
375,1034,,501,6.9,501,7.1,601,15.9,601,3.2,601.0,1.0,601.0,4.0,,,,,,
376,1249,,501,8.2,501,5.1,601,4.6,601,1.6,601.0,1.3,601.0,2.9,,,,,,
377,268,37.1,289,28.9,104,65.7,270,56.3,584,17.2,517.0,9.9,182.0,72.6,,,,,,
378,728,,501,8.5,501,13.1,601,17.8,601,9.6,11.0,100.0,523.0,21.3,,,,,,
379,430,26.9,501,5.8,501,8.1,11,100.0,601,14.0,601.0,2.0,601.0,14.8,,,,,,
380,959,,501,3.7,501,5.3,384,40.9,601,9.7,601.0,3.4,601.0,3.3,,,,,,
381,1109,,501,6.2,501,7.1,601,8.4,601,6.6,295.0,46.1,601.0,1.9,,,,,,
382,530,,413,20.2,501,9.6,601,9.9,288,49.3,546.0,8.1,416.0,31.6,,,,,,
383,3,98.7,4,100.0,5,100.0,9,100.0,10,99.9,73.0,99.8,208.0,67.0,,,,,,
384,429,26.9,317,26.6,155,53.1,601,13.9,601,10.3,271.0,55.4,211.0,65.4,,,,,,
385,525,,406,20.5,466,19.3,505,30.5,466,27.7,601.0,5.0,601.0,14.9,,,,,,
386,475,25.0,298,28.3,243,38.9,601,9.8,385,36.0,600.0,5.7,601.0,4.5,,,,,,
387,553,,501,15.4,501,12.0,214,66.2,601,1.1,442.0,16.1,601.0,2.7,,,,,,
388,437,26.6,501,10.1,501,4.8,83,90.3,601,14.3,601.0,5.3,591.0,16.5,,,,,,
389,886,,501,3.4,501,2.8,411,37.9,578,17.7,601.0,2.2,601.0,3.5,,,,,,
390,340,32.2,489,17.3,501,10.2,601,3.3,120,74.9,152.0,92.9,168.0,76.3,,,,,,
391,230,40.3,231,36.5,232,40.9,250,60.9,332,42.0,601.0,2.4,601.0,13.9,,,,,,
392,774,,501,12.0,501,16.3,601,16.6,601,1.3,217.0,73.5,481.0,24.5,,,,,,
393,168,47.7,240,34.8,97,69.8,601,22.4,181,63.3,109.0,98.7,112.0,89.5,,,,,,
394,52,75.6,57,84.5,21,97.6,64,94.5,473,27.2,265.0,56.9,106.0,91.2,,,,,,
395,235,39.8,362,23.1,501,11.7,220,65.1,260,52.3,206.0,77.4,377.0,37.0,,,,,,
396,408,27.8,501,12.1,501,3.8,601,17.3,47,92.9,601.0,3.4,601.0,4.3,,,,,,
397,522,,501,4.1,501,1.3,244,61.4,328,42.4,601.0,1.1,601.0,3.4,,,,,,
398,790,,501,3.9,501,2.2,601,6.0,207,59.8,601.0,1.5,601.0,13.9,,,,,,
399,279,36.4,501,14.0,501,8.2,43,98.3,566,19.4,235.0,68.0,244.0,57.5,,,,,,
400,305,34.2,478,17.8,501,9.7,601,18.7,146,69.4,234.0,68.1,53.0,98.4,,,,,,
401,916,,501,15.2,289,32.8,601,10.2,601,2.8,601.0,1.1,601.0,1.0,,,,,,
402,376,29.6,501,15.8,501,11.7,601,15.3,114,75.4,302.0,44.9,423.0,31.1,,,,,,
403,1005,,501,5.4,501,7.1,601,17.4,601,3.5,601.0,1.3,530.0,20.9,,,,,,
404,204,43.3,117,60.3,36,94.1,515,29.8,601,5.2,476.0,13.5,372.0,37.2,,,,,,
405,764,,501,6.2,501,3.5,319,48.7,601,12.2,601.0,1.4,601.0,3.3,,,,,,
406,736,,501,15.1,153,53.2,601,23.2,601,1.8,601.0,2.2,601.0,2.6,,,,,,
407,1058,,501,9.4,501,8.3,601,3.9,601,4.9,601.0,3.7,601.0,9.7,,,,,,
408,489,24.4,501,4.6,501,2.9,30,99.8,601,10.1,601.0,1.5,601.0,2.4,,,,,,
409,6,97.4,29,96.7,52,89.9,2,100.0,7,100.0,89.0,99.4,125.0,87.7,,,,,,
410,549,,501,15.6,455,20.0,400,39.4,576,18.0,360.0,30.6,600.0,16.0,,,,,,
411,672,,501,6.0,501,10.3,201,68.3,601,1.3,601.0,1.1,568.0,17.9,,,,,,
412,19,88.7,11,99.6,16,98.4,14,100.0,233,55.6,276.0,52.7,55.0,98.4,,,,,,
413,99,60.1,145,52.4,501,14.4,118,83.6,11,99.9,540.0,8.4,601.0,6.4,,,,,,
414,494,24.1,480,17.7,416,22.5,601,5.7,441,30.0,40.0,100.0,286.0,50.8,,,,,,
415,797,,501,5.9,501,15.4,601,23.3,565,19.4,307.0,44.4,601.0,9.9,,,,,,
416,1295,,501,7.8,501,2.7,601,6.9,601,3.4,601.0,3.3,601.0,8.2,,,,,,
417,311,33.8,436,19.5,402,23.8,399,39.4,266,51.6,205.0,77.8,443.0,28.2,,,,,,
418,273,36.7,501,15.3,314,30.2,601,23.6,169,64.8,59.0,100.0,81.0,95.2,,,,,,
419,780,,501,13.7,501,9.5,592,24.2,538,21.5,601.0,1.6,601.0,7.3,,,,,,
420,966,,501,9.4,501,3.2,601,2.9,381,36.3,601.0,1.2,601.0,7.5,,,,,,
421,1242,,501,6.0,501,4.3,601,2.6,601,7.3,,,601.0,6.0,,,,,,
422,833,,501,5.7,501,8.4,601,21.6,601,3.4,315.0,42.6,545.0,20.2,,,,,,
423,628,,501,7.1,501,2.3,204,67.6,601,14.2,601.0,4.9,601.0,1.7,,,,,,
424,634,,501,10.2,268,35.6,271,56.3,601,1.1,601.0,2.2,601.0,3.5,,,,,,
425,839,,501,3.6,501,3.6,601,8.6,601,1.3,119.0,97.8,18.0,100.0,,,,,,
426,142,52.6,140,54.5,377,25.8,115,84.8,398,34.3,251.0,61.7,527.0,21.1,,,,,,
427,344,31.8,371,22.5,501,12.5,86,89.9,601,11.9,601.0,4.2,572.0,17.8,,,,,,
428,550,,379,22.1,338,28.8,601,13.0,386,36.0,601.0,2.3,601.0,5.7,,,,,,
429,665,,397,20.8,501,10.0,601,14.7,601,14.6,351.0,33.2,409.0,32.3,,,,,,
430,514,,501,3.4,501,4.7,601,7.7,101,79.3,219.0,73.1,601.0,11.2,,,,,,
431,1019,,501,9.8,501,9.7,601,22.3,601,1.5,601.0,4.8,601.0,4.5,,,,,,
432,637,,334,25.4,220,43.8,601,16.4,601,6.7,601.0,4.6,601.0,2.4,,,,,,
433,45,77.4,88,71.2,47,91.5,96,88.0,149,69.0,114.0,98.5,221.0,63.0,,,,,,
434,359,30.9,366,22.9,501,5.2,485,31.9,133,71.0,601.0,5.7,601.0,5.3,,,,,,
435,1071,,501,6.6,501,9.1,601,8.2,601,10.3,601.0,1.5,601.0,3.2,,,,,,
436,412,27.5,332,25.5,455,20.0,449,34.7,393,35.1,524.0,9.4,601.0,14.1,,,,,,
437,247,38.8,290,28.9,501,16.2,69,92.9,564,19.5,601.0,2.3,241.0,57.9,,,,,,
438,458,25.6,501,11.8,501,12.0,558,26.7,340,41.0,236.0,67.8,278.0,52.4,,,,,,
439,197,44.8,155,50.6,241,39.2,601,16.0,286,49.5,35.0,100.0,300.0,47.4,,,,,,
440,971,,501,11.3,501,9.4,494,31.3,601,9.2,601.0,1.4,601.0,7.0,,,,,,
441,179,46.4,148,51.3,72,79.6,477,32.5,235,55.5,601.0,1.5,601.0,1.6,,,,,,
442,992,,501,12.4,501,13.0,601,12.2,601,3.7,487.0,12.0,502.0,23.1,,,,,,
443,370,30.3,256,32.9,390,25.0,554,26.9,475,27.1,243.0,63.8,601.0,10.5,,,,,,
444,89,63.5,94,67.8,74,79.4,601,6.9,5,100.0,226.0,71.3,216.0,64.1,,,,,,
445,702,,462,18.5,501,4.1,601,9.8,403,33.5,601.0,2.8,601.0,15.4,,,,,,
446,988,,501,16.0,501,3.7,601,14.5,601,14.8,601.0,4.8,601.0,14.2,,,,,,
447,1162,,501,10.2,501,12.1,601,1.6,601,4.5,601.0,1.6,601.0,1.1,,,,,,
448,127,55.3,286,29.9,77,78.9,283,54.3,79,85.9,54.0,100.0,322.0,44.1,,,,,,
449,150,50.5,200,41.4,138,57.5,421,37.3,214,58.5,143.0,94.2,145.0,82.9,,,,,,
450,491,24.3,501,12.0,501,8.3,601,1.5,73,87.2,601.0,5.2,601.0,11.6,,,,,,
451,852,,501,4.7,501,4.5,601,13.4,488,26.0,601.0,3.8,601.0,5.6,,,,,,
452,510,,375,22.4,501,5.8,483,32.0,572,18.1,253.0,61.4,578.0,17.2,,,,,,
453,1288,,501,4.1,501,6.3,601,12.6,601,1.4,601.0,1.0,,,,,,,,
454,141,52.7,212,39.9,167,51.6,102,86.5,421,31.4,86.0,99.5,259.0,55.3,,,,,,
